arm,seed,n_completed,n_edge,n_cloud,edge_revenue,edge_true_cost,edge_profit,edge_margin_pct,n_edge_loss_making,cloud_revenue,cloud_true_cost,cloud_profit,total_revenue,total_user_spend,edge_mean_a_buyer,edge_mean_surplus,edge_surplus_pct_of_valuation,cloud_mean_a_buyer,cloud_mean_surplus,cloud_surplus_pct_of_valuation,n_ir_violations,n_tasks_cap
B2_DDPS,25,95280,83106,12174,0.026542656259040336,0.47347241412434815,-0.4469297578653078,-1683.8169982067454,83106,32215.96788046667,21477.311920311113,10738.655960155556,32215.994423122927,32215.994423122927,5.206737291757861,5.206736972374709,99.99999386596376,5.623561319215068,2.977268573982058,52.942760023067066,0,320000
B2_DDPS,26,95072,82292,12780,0.025878138787779757,0.48665098061263845,-0.46077284182485867,-1780.548615198115,82292,33753.789864,22502.526576000004,11251.263287999995,33753.81574213879,33753.81574213879,5.2498544188117435,5.249854104344496,99.99999400998155,5.611051248485358,2.9699096315839495,52.929647227614325,0,320000
B2_DDPS,27,94750,82290,12460,0.029066697367280847,0.48409818151626344,-0.4550314841489826,-1565.4736360285372,82290,32676.237136133335,21784.158090755558,10892.079045377777,32676.266202830702,32676.266202830702,5.115790191909732,5.115789838687015,99.99999309544168,5.605696631620021,2.983205689715259,53.217394478465124,0,320000
B2_DDPS,28,95280,83824,11456,0.04091725886733197,0.5322552650860838,-0.4913380062187518,-1200.8087047371407,83824,30244.0101216,20162.673414400004,10081.336707199996,30244.051038858866,30244.051038858866,5.296526689884291,5.296526201751311,99.99999078390408,5.525814863464984,2.8858000134649835,52.22397211576921,0,320000
B2_DDPS,29,95175,83339,11836,0.03610834338634146,0.4670424227094362,-0.43093407932309474,-1193.447383371518,83339,31543.750765933335,21029.16717728889,10514.583588644444,31543.78687427672,31543.78687427672,5.224457097871811,5.224456664601153,99.9999917068769,5.8467474920259646,3.1816789920315975,54.41793059082683,0,320000
B4_CostOPD,0,95175,85499,9676,0.6969447244549084,0.6969447244549084,0.0,0.0,0,25745.4248172,17163.616544800003,8581.808272399998,25746.121761924456,25746.121761924456,5.2366286312168775,5.236620479721252,99.99984433695418,5.490912035823615,2.8301612279277895,51.54264372591204,0,320000
B4_CostOPD,1,95280,82927,12353,0.4873195974590993,0.4873195974590993,0.0,0.0,0,32349.621965600003,21566.414643733337,10783.207321866666,32350.10928519746,32350.10928519746,5.219541223347143,5.219535346858214,99.99988741368871,5.756994032738483,3.138227582030153,54.51156565707544,0,320000
B4_CostOPD,2,94971,82367,12604,0.6780675081331085,0.6780675081331085,0.0,0.0,0,33534.05529466667,22356.036863111112,11178.01843155556,33534.733362174804,33534.733362174804,5.092353240317417,5.092345008045899,99.99983834052492,5.798700999067925,3.138112670389198,54.117511333893816,0,320000
B4_CostOPD,3,94856,84530,10326,0.6465986263765453,0.6465986263765453,0.0,0.0,0,27213.379741066667,18142.253160711112,9071.126580355554,27214.026339693042,27214.026339693042,5.119907989592414,5.119900340253405,99.99985059616259,5.732965525153684,3.097542346665725,54.0303675833231,0,320000
B4_CostOPD,4,94971,83629,11342,0.6081157016988818,0.6081157016988818,0.0,0.0,0,29938.301735333334,19958.867823555556,9979.433911777778,29938.909851035034,29938.909851035034,5.249464582335787,5.249457310746964,99.9998614794193,5.7170277254931205,3.0774313813445278,53.82921911716083,0,320000
B4_CostOPD,5,94964,81613,13351,0.6429409753567429,0.6429409753567429,0.0,0.0,0,35280.09178273333,23520.061188488893,11760.03059424444,35280.73472370869,35280.73472370869,5.193829836401567,5.19382195847801,99.99984832149289,5.683468015153298,3.040962451320376,53.50540274375686,0,320000
B4_CostOPD,6,95280,82391,12889,0.6089952733801375,0.6089952733801375,0.0,0.0,0,34046.2715092,22697.51433946667,11348.75716973333,34046.88050447338,34046.88050447338,5.1712892131575225,5.171281821630858,99.99985706607464,5.763548028367968,3.1220497345360174,54.168885540111845,0,320000
B4_CostOPD,7,95175,83339,11836,0.5907383194865399,0.5907383194865399,0.0,0.0,0,30931.267320733336,20620.84488048889,10310.422440244445,30931.85805905282,30931.85805905282,5.212349805890215,5.21234271751239,99.99986400801772,5.489413430290271,2.8760924332698803,52.39343820233627,0,320000
B4_CostOPD,8,95280,84538,10742,0.6106003706774926,0.6106003706774926,0.0,0.0,0,28588.214141133336,19058.809427422224,9529.404713711112,28588.824741504013,28588.824741504013,5.207220915287166,5.207213692495395,99.99986129277232,5.939906670316951,3.2785573739910023,55.19543582013991,0,320000
B4_CostOPD,9,94750,83356,11394,0.7888749183906242,0.7888749183906242,0.0,0.0,0,30327.210589600003,20218.140393066667,10109.070196533336,30327.999464518394,30327.999464518394,5.236018096385868,5.236008632461035,99.99981925339715,5.722005256325548,3.060322740124038,53.483396170266005,0,320000
B4_CostOPD,10,94646,85203,9443,0.7795531523618084,0.7795531523618084,0.0,0.0,0,24668.832094733334,16445.88806315556,8222.944031577776,24669.611647885697,24669.611647885697,5.2105393967088816,5.2105302473461546,99.99982440661073,5.7142783292703365,3.101884800229424,54.28305415822312,0,320000
B4_CostOPD,11,94750,84425,10325,0.5638093047293417,0.5638093047293417,0.0,0.0,0,27267.673379800002,18178.448919866667,9089.224459933335,27268.237189104733,27268.237189104733,5.213107440017997,5.213100761791113,99.99987189546808,5.708224611449543,3.0672877223647967,53.73453098205769,0,320000
B4_CostOPD,12,94856,84351,10505,0.59167168391427,0.59167168391427,0.0,0.0,0,27956.530587933335,18637.687058622225,9318.84352931111,27957.12225961725,27957.12225961725,5.175909180971196,5.175902166570847,99.99986447984104,5.729565938883073,3.0683064826304944,53.55216285770913,0,320000
B4_CostOPD,13,95398,85624,9774,0.7603802626686239,0.7603802626686239,0.0,0.0,0,25484.943352000002,16989.96223466667,8494.981117333333,25485.70373226267,25485.70373226267,5.169428299247805,5.1694194187906595,99.99982821200658,5.587876175408659,2.980454101334585,53.33786948341988,0,320000
B4_CostOPD,14,94856,84888,9968,0.6400457708853283,0.6400457708853283,0.0,0.0,0,26486.548986,17657.699324,8828.849662,26487.189031770886,26487.189031770886,5.242674445312011,5.242666905426859,99.99985618246504,5.55734790829954,2.9001901047281113,52.186585266631674,0,320000
B4_CostOPD,15,95175,83699,11476,0.6868194202520207,0.6868194202520207,0.0,0.0,0,30545.55848446667,20363.705656311115,10181.852828155555,30546.24530388692,30546.24530388692,5.201521962088997,5.201513756263118,99.99984224182963,5.590715568157334,2.9290252157290784,52.390882348079586,0,320000
B4_CostOPD,16,94750,81578,13172,0.41601177093102903,0.41601177093102903,0.0,0.0,0,35068.570592933334,23379.047061955556,11689.523530977778,35068.98660470427,35068.98660470427,5.239969445691019,5.239964346132671,99.99990267961672,5.74010352470291,3.077746206684892,53.6183048518134,0,320000
B4_CostOPD,17,94856,83817,11039,0.467749326093278,0.467749326093278,0.0,0.0,0,29361.551824466667,19574.36788297778,9787.18394148889,29362.01957379276,29362.01957379276,5.221551467513233,5.221545886911135,99.99989312367917,5.671902675679631,3.012100897940101,53.105652021421164,0,320000
B4_CostOPD,18,94964,84639,10325,0.625878821127223,0.625878821127223,0.0,0.0,0,26982.871777800003,17988.5811852,8994.290592600002,26983.49765662113,26983.49765662113,5.2337727479333065,5.233765353247392,99.99985871213232,5.448805377153484,2.835452178335082,52.0380520512618,0,320000
B4_CostOPD,19,94964,83748,11216,0.6985231506150542,0.6985231506150542,0.0,0.0,0,29833.554479466668,19889.036319644445,9944.518159822223,29834.253002617283,29834.253002617283,5.184361289934247,5.184352949160132,99.99983911665008,5.681527391335015,3.0216170418818526,53.18318180583213,0,320000
B4_CostOPD,20,95280,84179,11101,0.6050309484423751,0.6050309484423751,0.0,0.0,0,29545.55285946667,19697.035239644447,9848.517619822222,29546.15789041511,29546.15789041511,5.141115158303915,5.141107970870607,99.99986019699837,5.993483784341994,3.331962042204649,55.593076782979146,0,320000
B4_CostOPD,21,94964,83749,11215,0.6574324961864876,0.6574324961864876,0.0,0.0,0,29641.020063133335,19760.68004208889,9880.340021044445,29641.677495629523,29641.677495629523,5.204529590963585,5.2045217409296,99.99984916919294,5.98044267967968,3.3374627364667204,55.80628249822937,0,320000
B4_CostOPD,22,95175,85679,9496,0.5510281820405893,0.5510281820405893,0.0,0.0,0,25265.4221172,16843.6147448,8421.807372399999,25265.97314538204,25265.97314538204,5.2557737700044695,5.25576733869479,99.99987763343778,5.511014541994698,2.850376155600427,51.72144137672227,0,320000
B4_CostOPD,23,95072,85889,9183,0.5459124078967297,0.5459124078967297,0.0,0.0,0,24200.136125,16133.424083333335,8066.712041666666,24200.682037407896,24200.682037407896,5.262150807855203,5.262144451832803,99.99987921246213,5.543216413436234,2.907897223084497,52.45866309740367,0,320000
B4_CostOPD,24,95175,79739,15436,0.5589705929896159,0.5589705929896159,0.0,0.0,0,41105.40454993334,27403.60303328889,13701.801516644446,41105.963520526326,41105.963520526326,5.168410647296867,5.168403637294321,99.99986436831311,5.789431823947819,3.126474804646618,54.00313709048346,0,320000
B4_CostOPD,25,95280,83106,12174,0.6050297286827458,0.6050297286827458,0.0,0.0,0,32215.96788046667,21477.311920311113,10738.655960155556,32216.57291019535,32216.57291019535,5.206737291757861,5.206730011540685,99.99986017698284,5.623561319215068,2.977268573982058,52.942760023067066,0,320000
B4_CostOPD,26,95072,82292,12780,0.5113013384465994,0.5113013384465994,0.0,0.0,0,33753.789864,22502.526576000004,11251.263287999995,33754.301165338446,33754.301165338446,5.2498544188117435,5.249848205554824,99.9998816489673,5.611051248485358,2.9699096315839495,52.929647227614325,0,320000
B4_CostOPD,27,94750,82290,12460,0.5008428363177305,0.5008428363177305,0.0,0.0,0,32676.237136133335,21784.158090755558,10892.079045377777,32676.737978969653,32676.737978969653,5.115790191909732,5.115784105595036,99.99988102884465,5.605696631620021,2.983205689715259,53.217394478465124,0,320000
B4_CostOPD,28,95280,83824,11456,0.6428426060155616,0.6428426060155616,0.0,0.0,0,30244.0101216,20162.673414400004,10081.336707199996,30244.652964206016,30244.652964206016,5.296526689884291,5.2965190209278346,99.99985520782005,5.525814863464984,2.8858000134649835,52.22397211576921,0,320000
B4_CostOPD,29,95175,83339,11836,0.659451127635264,0.659451127635264,0.0,0.0,0,31543.750765933335,21029.16717728889,10514.583588644444,31544.41021706097,31544.41021706097,5.224457097871811,5.224449184996355,99.9998485416703,5.8467474920259646,3.1816789920315975,54.41793059082683,0,320000
B6_GreedyNLF,0,95175,85499,9676,0.5701739698822115,0.5701739698822115,0.0,0.0,0,25745.4248172,17163.616544800003,8581.808272399998,25745.994991169882,25745.994991169882,5.2366286312168775,5.236621962437479,99.99987265128254,5.490912035823615,2.8301612279277895,51.54264372591204,0,320000
B6_GreedyNLF,1,95280,82927,12353,0.6034297078703263,0.6034297078703263,0.0,0.0,0,32349.621965600003,21566.414643733337,10783.207321866666,32350.225395307873,32350.225395307873,5.219541223347143,5.219533946709765,99.99986058856389,5.756994032738483,3.138227582030153,54.51156565707544,0,320000
B6_GreedyNLF,2,94971,82367,12604,0.652637594292717,0.652637594292717,0.0,0.0,0,33534.05529466667,22356.036863111112,11178.01843155556,33534.707932260964,33534.707932260964,5.092353240317417,5.092345316785004,99.99984440332321,5.798700999067925,3.138112670389198,54.117511333893816,0,320000
B6_GreedyNLF,3,94856,84530,10326,0.5365154761569491,0.5365154761569491,0.0,0.0,0,27213.379741066667,18142.253160711112,9071.126580355554,27213.916256542823,27213.916256542823,5.119907989592414,5.119901642550225,99.99987603210445,5.732965525153684,3.097542346665725,54.0303675833231,0,320000
B6_GreedyNLF,4,94971,83629,11342,0.5665832744866767,0.5665832744866767,0.0,0.0,0,29938.301735333334,19958.867823555556,9979.433911777778,29938.86831860782,29938.86831860782,5.249464582335787,5.249457807374057,99.9998709399478,5.7170277254931205,3.0774313813445278,53.82921911716083,0,320000
B6_GreedyNLF,5,94964,81613,13351,0.459033652271034,0.459033652271034,0.0,0.0,0,35280.09178273333,23520.061188488893,11760.03059424444,35280.55081638561,35280.55081638561,5.193829836401567,5.193824211885224,99.99989170772783,5.683468015153298,3.040962451320376,53.50540274375686,0,320000
B6_GreedyNLF,6,95280,82391,12889,0.5898492112631196,0.5898492112631196,0.0,0.0,0,34046.2715092,22697.51433946667,11348.75716973333,34046.86135841126,34046.86135841126,5.1712892131575225,5.171282054011362,99.99986155974139,5.763548028367968,3.1220497345360174,54.168885540111845,0,320000
B6_GreedyNLF,7,95175,83339,11836,0.5156383964450647,0.5156383964450647,0.0,0.0,0,30931.267320733336,20620.84488048889,10310.422440244445,30931.78295912978,30931.78295912978,5.212349805890215,5.2123436186501895,99.99988129653121,5.489413430290271,2.8760924332698803,52.39343820233627,0,320000
B6_GreedyNLF,8,95280,84538,10742,0.5883954205399679,0.5883954205399679,0.0,0.0,0,28588.214141133336,19058.809427422224,9529.404713711112,28588.802536553874,28588.802536553874,5.207220915287166,5.207213955157749,99.99986633696689,5.939906670316951,3.2785573739910023,55.19543582013991,0,320000
B6_GreedyNLF,9,94750,83356,11394,0.5710091240561395,0.5710091240561395,0.0,0.0,0,30327.210589600003,20218.140393066667,10109.070196533336,30327.781598724057,30327.781598724057,5.236018096385868,5.236011246139647,99.99986917069239,5.722005256325548,3.060322740124038,53.483396170266005,0,320000
B6_GreedyNLF,10,94646,85203,9443,0.5948331194568874,0.5948331194568874,0.0,0.0,0,24668.832094733334,16445.88806315556,8222.944031577776,24669.42692785279,24669.42692785279,5.2105393967088816,5.2105324153453205,99.99986601457105,5.7142783292703365,3.101884800229424,54.28305415822312,0,320000
B6_GreedyNLF,11,94750,84425,10325,0.5795720703750314,0.5795720703750314,0.0,0.0,0,27267.673379800002,18178.448919866667,9089.224459933335,27268.252951870378,27268.252951870378,5.213107440017997,5.21310057508379,99.99986831397041,5.708224611449543,3.0672877223647967,53.73453098205769,0,320000
B6_GreedyNLF,12,94856,84351,10505,0.5559938024831389,0.5559938024831389,0.0,0.0,0,27956.530587933335,18637.687058622225,9318.84352931111,27957.086581735817,27957.086581735817,5.175909180971196,5.175902589540123,99.9998726517247,5.729565938883073,3.0683064826304944,53.55216285770913,0,320000
B6_GreedyNLF,13,95398,85624,9774,0.5541989085359511,0.5541989085359511,0.0,0.0,0,25484.943352000002,16989.96223466667,8494.981117333333,25485.497550908538,25485.497550908538,5.169428299247805,5.169421826776202,99.99987479328026,5.587876175408659,2.980454101334585,53.33786948341988,0,320000
B6_GreedyNLF,14,94856,84888,9968,0.5671236019946172,0.5671236019946172,0.0,0.0,0,26486.548986,17657.699324,8828.849662,26487.116109601997,26487.116109601997,5.242674445312011,5.242667764466639,99.99987256799098,5.55734790829954,2.9001901047281113,52.186585266631674,0,320000
B6_GreedyNLF,15,95175,83699,11476,0.5326720905230962,0.5326720905230962,0.0,0.0,0,30545.55848446667,20363.705656311115,10181.852828155555,30546.09115655719,30546.09115655719,5.201521962088997,5.201515597949754,99.9998776485173,5.590715568157334,2.9290252157290784,52.390882348079586,0,320000
B6_GreedyNLF,16,94750,81578,13172,0.5553138835897776,0.5553138835897776,0.0,0.0,0,35068.570592933334,23379.047061955556,11689.523530977778,35069.125906816924,35069.125906816924,5.239969445691019,5.239962638538556,99.99987009175277,5.74010352470291,3.077746206684892,53.6183048518134,0,320000
B6_GreedyNLF,17,94856,83817,11039,0.5334018634734241,0.5334018634734241,0.0,0.0,0,29361.551824466667,19574.36788297778,9787.18394148889,29362.085226330142,29362.085226330142,5.221551467513233,5.221545103626868,99.99987812269198,5.671902675679631,3.012100897940101,53.105652021421164,0,320000
B6_GreedyNLF,18,94964,84639,10325,0.5610692227387916,0.5610692227387916,0.0,0.0,0,26982.871777800003,17988.5811852,8994.290592600002,26983.43284702274,26983.43284702274,5.2337727479333065,5.233766118965304,99.99987334245635,5.448805377153484,2.835452178335082,52.0380520512618,0,320000
B6_GreedyNLF,19,94964,83748,11216,0.6214757386499358,0.6214757386499358,0.0,0.0,0,29833.554479466668,19889.036319644445,9944.518159822223,29834.17595520532,29834.17595520532,5.184361289934247,5.1843538691512,99.99985686215462,5.681527391335015,3.0216170418818526,53.18318180583213,0,320000
B6_GreedyNLF,20,95280,84179,11101,0.580651691251388,0.580651691251388,0.0,0.0,0,29545.55285946667,19697.035239644447,9848.517619822222,29546.13351115792,29546.13351115792,5.141115158303915,5.14110826048271,99.99986583025292,5.993483784341994,3.331962042204649,55.593076782979146,0,320000
B6_GreedyNLF,21,94964,83749,11215,0.5446070583262574,0.5446070583262574,0.0,0.0,0,29641.020063133335,19760.68004208889,9880.340021044445,29641.564670191663,29641.564670191663,5.204529590963585,5.204523088115093,99.9998750540586,5.98044267967968,3.3374627364667204,55.80628249822937,0,320000
B6_GreedyNLF,22,95175,85679,9496,0.5467433392861638,0.5467433392861638,0.0,0.0,0,25265.4221172,16843.6147448,8421.807372399999,25265.968860539288,25265.968860539288,5.2557737700044695,5.25576738870521,99.99987858497074,5.511014541994698,2.850376155600427,51.72144137672227,0,320000
B6_GreedyNLF,23,95072,85889,9183,0.5989565040230729,0.5989565040230729,0.0,0.0,0,24200.136125,16133.424083333335,8066.712041666666,24200.735081504023,24200.735081504023,5.262150807855203,5.262143834243868,99.99986747602662,5.543216413436234,2.907897223084497,52.45866309740367,0,320000
B6_GreedyNLF,24,95175,79739,15436,0.487034863633914,0.487034863633914,0.0,0.0,0,41105.40454993334,27403.60303328889,13701.801516644446,41105.89158479697,41105.89158479697,5.168410647296867,5.168404539434169,99.99988182319257,5.789431823947819,3.126474804646618,54.00313709048346,0,320000
B6_GreedyNLF,25,95280,83106,12174,0.5309385855590185,0.5309385855590185,0.0,0.0,0,32215.96788046667,21477.311920311113,10738.655960155556,32216.498819052227,32216.498819052227,5.206737291757861,5.206730903066484,99.99987729952522,5.623561319215068,2.977268573982058,52.942760023067066,0,320000
B6_GreedyNLF,26,95072,82292,12780,0.5361271108278761,0.5361271108278761,0.0,0.0,0,33753.789864,22502.526576000004,11251.263287999995,33754.325991110825,33754.325991110825,5.2498544188117435,5.249847903875774,99.99987590254034,5.611051248485358,2.9699096315839495,52.929647227614325,0,320000
B6_GreedyNLF,27,94750,82290,12460,0.5851253747056826,0.5851253747056826,0.0,0.0,0,32676.237136133335,21784.158090755558,10892.079045377777,32676.82226150804,32676.82226150804,5.115790191909732,5.115783081381421,99.99986100821097,5.605696631620021,2.983205689715259,53.217394478465124,0,320000
B6_GreedyNLF,28,95280,83824,11456,0.5847545517219712,0.5847545517219712,0.0,0.0,0,30244.0101216,20162.673414400004,10081.336707199996,30244.59487615172,30244.59487615172,5.296526689884291,5.296519713904241,99.99986829142081,5.525814863464984,2.8858000134649835,52.22397211576921,0,320000
B6_GreedyNLF,29,95175,83339,11836,0.533630293678091,0.533630293678091,0.0,0.0,0,31543.750765933335,21029.16717728889,10514.583588644444,31544.284396227013,31544.284396227013,5.224457097871811,5.2244506947437,99.99987743935894,5.8467474920259646,3.1816789920315975,54.41793059082683,0,320000
B7_CloudOnly,0,9676,0,9676,0,0,0,nan,0,25745.4248172,17163.616544800003,8581.808272399998,25745.4248172,25745.4248172,nan,nan,nan,5.490912035823615,2.8301612279277895,51.54264372591204,0,320000
B7_CloudOnly,1,12353,0,12353,0,0,0,nan,0,32349.621965600003,21566.414643733337,10783.207321866666,32349.621965600003,32349.621965600003,nan,nan,nan,5.756994032738483,3.138227582030153,54.51156565707544,0,320000
B7_CloudOnly,2,12604,0,12604,0,0,0,nan,0,33534.05529466667,22356.036863111112,11178.01843155556,33534.05529466667,33534.05529466667,nan,nan,nan,5.798700999067925,3.138112670389198,54.117511333893816,0,320000
B7_CloudOnly,3,10326,0,10326,0,0,0,nan,0,27213.379741066667,18142.253160711112,9071.126580355554,27213.379741066667,27213.379741066667,nan,nan,nan,5.732965525153684,3.097542346665725,54.0303675833231,0,320000
B7_CloudOnly,4,11342,0,11342,0,0,0,nan,0,29938.301735333334,19958.867823555556,9979.433911777778,29938.301735333334,29938.301735333334,nan,nan,nan,5.7170277254931205,3.0774313813445278,53.82921911716083,0,320000
B7_CloudOnly,5,13351,0,13351,0,0,0,nan,0,35280.09178273333,23520.061188488893,11760.03059424444,35280.09178273333,35280.09178273333,nan,nan,nan,5.683468015153298,3.040962451320376,53.50540274375686,0,320000
B7_CloudOnly,6,12889,0,12889,0,0,0,nan,0,34046.2715092,22697.51433946667,11348.75716973333,34046.2715092,34046.2715092,nan,nan,nan,5.763548028367968,3.1220497345360174,54.168885540111845,0,320000
B7_CloudOnly,7,11836,0,11836,0,0,0,nan,0,30931.267320733336,20620.84488048889,10310.422440244445,30931.267320733336,30931.267320733336,nan,nan,nan,5.489413430290271,2.8760924332698803,52.39343820233627,0,320000
B7_CloudOnly,8,10742,0,10742,0,0,0,nan,0,28588.214141133336,19058.809427422224,9529.404713711112,28588.214141133336,28588.214141133336,nan,nan,nan,5.939906670316951,3.2785573739910023,55.19543582013991,0,320000
B7_CloudOnly,9,11394,0,11394,0,0,0,nan,0,30327.210589600003,20218.140393066667,10109.070196533336,30327.210589600003,30327.210589600003,nan,nan,nan,5.722005256325548,3.060322740124038,53.483396170266005,0,320000
B7_CloudOnly,10,9443,0,9443,0,0,0,nan,0,24668.832094733334,16445.88806315556,8222.944031577776,24668.832094733334,24668.832094733334,nan,nan,nan,5.7142783292703365,3.101884800229424,54.28305415822312,0,320000
B7_CloudOnly,11,10325,0,10325,0,0,0,nan,0,27267.673379800002,18178.448919866667,9089.224459933335,27267.673379800002,27267.673379800002,nan,nan,nan,5.708224611449543,3.0672877223647967,53.73453098205769,0,320000
B7_CloudOnly,12,10505,0,10505,0,0,0,nan,0,27956.530587933335,18637.687058622225,9318.84352931111,27956.530587933335,27956.530587933335,nan,nan,nan,5.729565938883073,3.0683064826304944,53.55216285770913,0,320000
B7_CloudOnly,13,9774,0,9774,0,0,0,nan,0,25484.943352000002,16989.96223466667,8494.981117333333,25484.943352000002,25484.943352000002,nan,nan,nan,5.587876175408659,2.980454101334585,53.33786948341988,0,320000
B7_CloudOnly,14,9968,0,9968,0,0,0,nan,0,26486.548986,17657.699324,8828.849662,26486.548986,26486.548986,nan,nan,nan,5.55734790829954,2.9001901047281113,52.186585266631674,0,320000
B7_CloudOnly,15,11476,0,11476,0,0,0,nan,0,30545.55848446667,20363.705656311115,10181.852828155555,30545.55848446667,30545.55848446667,nan,nan,nan,5.590715568157334,2.9290252157290784,52.390882348079586,0,320000
B7_CloudOnly,16,13172,0,13172,0,0,0,nan,0,35068.570592933334,23379.047061955556,11689.523530977778,35068.570592933334,35068.570592933334,nan,nan,nan,5.74010352470291,3.077746206684892,53.6183048518134,0,320000
B7_CloudOnly,17,11039,0,11039,0,0,0,nan,0,29361.551824466667,19574.36788297778,9787.18394148889,29361.551824466667,29361.551824466667,nan,nan,nan,5.671902675679631,3.012100897940101,53.105652021421164,0,320000
B7_CloudOnly,18,10325,0,10325,0,0,0,nan,0,26982.871777800003,17988.5811852,8994.290592600002,26982.871777800003,26982.871777800003,nan,nan,nan,5.448805377153484,2.835452178335082,52.0380520512618,0,320000
B7_CloudOnly,19,11216,0,11216,0,0,0,nan,0,29833.554479466668,19889.036319644445,9944.518159822223,29833.554479466668,29833.554479466668,nan,nan,nan,5.681527391335015,3.0216170418818526,53.18318180583213,0,320000
B7_CloudOnly,20,11101,0,11101,0,0,0,nan,0,29545.55285946667,19697.035239644447,9848.517619822222,29545.55285946667,29545.55285946667,nan,nan,nan,5.993483784341994,3.331962042204649,55.593076782979146,0,320000
B7_CloudOnly,21,11215,0,11215,0,0,0,nan,0,29641.020063133335,19760.68004208889,9880.340021044445,29641.020063133335,29641.020063133335,nan,nan,nan,5.98044267967968,3.3374627364667204,55.80628249822937,0,320000
B7_CloudOnly,22,9496,0,9496,0,0,0,nan,0,25265.4221172,16843.6147448,8421.807372399999,25265.4221172,25265.4221172,nan,nan,nan,5.511014541994698,2.850376155600427,51.72144137672227,0,320000
B7_CloudOnly,23,9183,0,9183,0,0,0,nan,0,24200.136125,16133.424083333335,8066.712041666666,24200.136125,24200.136125,nan,nan,nan,5.543216413436234,2.907897223084497,52.45866309740367,0,320000
B7_CloudOnly,24,15436,0,15436,0,0,0,nan,0,41105.40454993334,27403.60303328889,13701.801516644446,41105.40454993334,41105.40454993334,nan,nan,nan,5.789431823947819,3.126474804646618,54.00313709048346,0,320000
B7_CloudOnly,25,12174,0,12174,0,0,0,nan,0,32215.96788046667,21477.311920311113,10738.655960155556,32215.96788046667,32215.96788046667,nan,nan,nan,5.623561319215068,2.977268573982058,52.942760023067066,0,320000
B7_CloudOnly,26,12780,0,12780,0,0,0,nan,0,33753.789864,22502.526576000004,11251.263287999995,33753.789864,33753.789864,nan,nan,nan,5.611051248485358,2.9699096315839495,52.929647227614325,0,320000
B7_CloudOnly,27,12460,0,12460,0,0,0,nan,0,32676.237136133335,21784.158090755558,10892.079045377777,32676.237136133335,32676.237136133335,nan,nan,nan,5.605696631620021,2.983205689715259,53.217394478465124,0,320000
B7_CloudOnly,28,11456,0,11456,0,0,0,nan,0,30244.0101216,20162.673414400004,10081.336707199996,30244.0101216,30244.0101216,nan,nan,nan,5.525814863464984,2.8858000134649835,52.22397211576921,0,320000
B7_CloudOnly,29,11836,0,11836,0,0,0,nan,0,31543.750765933335,21029.16717728889,10514.583588644444,31543.750765933335,31543.750765933335,nan,nan,nan,5.8467474920259646,3.1816789920315975,54.41793059082683,0,320000
